comment_text,identity_attack,insult,profanity,threat,sexually_explicit
bahaya sunat perempuan pendarahan komplikasi melahirkan kematian,0,0,0,0,0
mengenal beda debit dan kredit dalam akuntansi,0,0,0,0,0
imf naikkan proyeksi pertumbuhan ekonomi dunia jadi  persen di ,0,0,0,0,0
indeks persepsi korupsi ri turun jadi  terburuk sepanjang reformasi,0,0,0,0,0
muhammadiyah tetapkan  ramadhan  h jatuh  maret,0,0,0,0,0
foto berjumpa lumbalumba sambil mengagumi indahnya bawah laut sabang,0,0,0,0,0
katy perry menyesal sempat remehkan billie eilish dan tolak kolab,0,0,0,0,0
heru budi minta pembaruan data soal kemiskinan ekstrem di jakarta,0,0,0,0,0
ancol proses pengunduran diri relawan anies dari kursi komisaris,0,0,0,0,0
reaksi netizen usai witan gabung persija semoga bisa abroad lagi,0,0,0,0,0
mk tolak gugatan pernikahan beda agama,0,0,0,0,0
mengenal body count yang viral di tiktok bukan soal korban jiwa,0,0,0,0,0
mahfud md denny indrayana dukung anies saya tidak,0,0,0,0,0
video sunat perempuan dilema tradisi dan bahaya,0,0,0,0,0
masih didalami polri belum tentukan status bpom di kasus gagal ginjal,0,0,0,0,0
 fakta jelang duel pramyere vs gohlim di thailand masters,0,0,0,0,0
ri terapkan bbm campur sawit  persen mulai besok,0,0,0,0,0
daftar harga motormotor listrik di indonesia usai disubsidi rp juta,0,0,0,0,0
ridwan kamil tak mau banyak bicara pencapresan saya tahu diri,0,0,0,0,0
polisi selidiki dugaan pembegalan pegawai dinas kpkp di dekat ragunan,0,0,0,0,0
geger remaja china hilang  bulan ditemukan tewas di dekat sekolah,0,0,0,0,0
demokrat banyak yang berusaha jegal koalisi perubahan anies,0,0,0,0,0
video karpet merah pdip untuk kaesang pangarep,0,0,0,0,0
jokowi rapat soal persediaan beras tanpa mentan syahrul yasin limpo,0,0,0,0,0
soal perjanjian aniesprabowo pks sindir gerindra janjikan wagub dki,0,0,0,0,0
 rekomendasi drama korea terpopuler januari ,0,0,0,0,0
foto pamer pesona si komet hijau ztf cuma  ribu tahun sekali,0,0,0,0,0
sunat perempuan di antara mereka yang menginginkan dan enggan,0,0,0,0,0
dalih zulhas soal minyakita langka salahkan b hingga ibuibu,0,0,0,0,0
apakah benar jika perempuan saat haid tidak boleh membaca alquran apa saja sih batasan aurat perempuan bagaima tata cara mandi besar yang benar punya pertanyaan lain seputar islam dan perempuan tulis di kolom reply yuk tajil cnnindonesia,0,0,0,0,0
kapolri perintahkan polda amp polres gelar jumat curhat aspirasi warga,0,0,0,0,0
sidang vonis kuat maruf digelar  februari di pn jaksel,0,0,0,0,0
jeka saragih siap tarung netizen ramai kirim semangat,0,0,0,0,0
mbs minta irak bantu atur tatap muka dengan iran saudi mau rujuk,0,0,0,0,0
alasan kpk rekrut  anggota polri jadi penyidik sesuai kebutuhan,0,0,0,0,0
video momen rapat komisi vii minta kepala brin dicopot,0,0,0,0,0
ragam tradisi sunat perempuan di nusantara dari bugis sampai maluku,0,0,0,0,0
buwas heran harga beras masih mahal meski bulog sudah operasi pasar,0,0,0,0,0
ibu hasya mahasiswa ui nyawa mana yang bisa diganti dengan uang,0,0,0,0,0
viral mobil listrik toyota alphard zaman dahlan iskan mangkrak,0,0,0,0,0
iriana jokowi setop belanja saat dengar indonesia raya di beringharjo,0,0,0,0,0
video jonas brothers terima bintang hollywood walk of fame,0,0,0,0,0
cerita lucu messi pegang rekor foto dengan like terbanyak,0,0,0,0,0
airlangga di tengah isu reshuffle soal politik tunggu hari rabu,0,0,0,0,0
minyakita langka dan mahal pedagang sebut harga dari distributor naik,0,0,0,0,0
korban tewas bom masjid pakistan jadi  orang pelaku masih misterius,0,0,0,0,0
jenis paragraf berdasarkan letak kalimat utama fungsi dan isinya,0,0,0,0,0
foto tangis bayi perempuan di hari khitannya,0,0,0,0,0
pengacara kuat soal perselingkuhan putri jpu bak menyusun novel,0,0,0,0,0
viral sedot rekening modus undangan nikah simak analisis pakar,0,0,0,0,0
hadiri puic puan dorong peningkatan harmonisasi antar negara islam,0,0,0,0,0
gibran soal pertemuan dengan megawati baca saja ekspresi muka saya,0,0,0,0,0
warga denmark ramairamai kecam paludan bakar al quran dia gila,0,0,0,0,0
hary tanoesoedibjo mundur dari posisi dirut mnc digital,0,0,0,0,0
 kejutan di bursa transfer paruh musim liga ,0,0,0,0,0
nasdem jokowi komplain surya paloh deklarasi anies tanpa komunikasi,0,0,0,0,0
makkette tradisi sakral sunat perempuan penyempurna islam di bone,0,0,0,0,0
biopik michael jackson akan dibintangi keponakannya jaafar,0,0,0,0,0
tiga polisi jalani sidang lanjutan tragedi kanjuruhan,0,0,0,0,0
marak pembobolan mbanking ojk imbau aktifkan fitur verifikasi,0,0,0,0,0
seleksi casn  dibuka untuk umum talenta digital jadi prioritas,0,0,0,0,0
spesifikasi daihatsu ayla baru mulai terungkap meluncur tahun ini,0,0,0,0,0
ranking bwf ganda putra indonesia intip peluang jajah  besar dunia,0,0,0,0,0
nasdem respons isu spanduk penolakan anies di ntb,0,0,0,0,0
taliban pakistan bantah dalangi bom masjid usai pengakuan komandan,0,0,0,0,0
polisi di kepulauan aru maluku ditangkap karena penyelundupan sabu,0,0,0,0,0
phillips bakal phk  karyawan imbas rugi rp t,0,0,0,0,0
infografis negaranegara di dunia yang melegalkan sunat perempuan,0,0,0,0,0
harga kripto anjlok parah polygon paling merah,0,0,0,0,0
wowon cs sempat berencana ceburkan halimah ke laut merak tapi gagal,0,0,0,0,0
thailand masters pasukan ganda putra indonesia dominasi unggulan,0,0,0,0,0
polisi dalami ceramah ustaz di pamekasan diduga fitnah pendiri nu,0,0,0,0,0
rituxikal obat kanker limfoma pertama indonesia yang disetujui bpom,0,0,0,0,0
the last of us dongkrak lagu lawas long long time hingga  persen,0,0,0,0,0
 anggota polri dikirim jadi penyidik di kpk,0,0,0,0,0
toyota innova reborn masih diproduksi di ri sasar konsumen fleet,0,0,0,0,0
ahli ungkap alasan konten ngemis online sempat viral di tiktok,0,0,0,0,0
ojk ungkap modus penipuan berkedok undangan digital yang viral,0,0,0,0,0
budaya sunat perempuan di penjuru dunia didominasi negara afrika,0,0,0,0,0
video biden tolak kirim jet f as ke ukraina,0,0,0,0,0
 nama kandidat sekda dki sudah di tangan tito karnavian,0,0,0,0,0
chelsea siap pecahkan rekor transfer demi enzo fernandez,0,0,0,0,0
kecelakaan maut di pt gni kembali tewaskan pekerja,0,0,0,0,0
 gejala yang bisa muncul saat paruparu terinfeksi,0,0,0,0,0
buntut kecelakaan selvi kompol d dinyatakan langgar etik terkait zina,0,0,0,0,0
kementerian panrb pastikan buka pendaftaran casn tahun ini,0,0,0,0,0
pengertian asam basa lengkap dengan sifat dan contohnya,0,0,0,0,0
kelesah tabu sunat perempuan di antara medis tradisi dan agama,0,0,0,0,0
behati prinsloo melahirkan anak ketiga dengan adam levine,0,0,0,0,0
kenapa rusia dituduh campur tangan aksi bakar al quran di swedia,0,0,0,0,0
riset mengungkapkan golongan darah ab rentan terkena demensia lantas apa golongan darah yang paling sehat cnnindonesia,0,0,0,0,0
 orang meninggal dunia akibat cuaca ekstrem di afghanistan musim dingin kali ini disebut yang terburuk dalam waktu  tahun terakhir warga kabul mengatakan tidak dapat menghangatkan rumah karena tidak mampu membeli kayu bakar dan arang cnnindonesia,0,0,0,0,0
perjalanan ranking jonatan christie hingga tembus nomor  dunia,0,0,0,0,0
agenda jokowi saat rabu pon sore ke bali pagi masih rahasia,0,0,0,0,0
kemnaker janji uu pp jamin hak upah hingga cuti pekerja rumah tangga,0,0,0,0,0
rk bantah isu kelebihan bayar rp m ke kontraktor masjid al jabbar,0,0,0,0,0
bicara politik pragmatis cak imin nilai nasib kader nu akan madesu,0,0,0,0,0
menteri lhk bakal tetapkan  juta ha kawasan hutan tahun ini,0,0,0,0,0
selangkah lagi vonis sambo dkk jalani sidang duplik hari ini,0,0,0,0,0
deret amukan komisi vii dpr usai dituding pakai dana brin,0,0,0,0,0
witan sulaeman resmi gabung persija tinggalkan as trencin,0,0,0,0,0
rupiah lesu ke rp per dolar as pagi ini,0,0,0,0,0
newjeans ingin punya pendengar yang openminded pada musik baru,0,0,0,0,0
motor listrik baru disubsidi rp juta jenis konversi dapat berapa,0,0,0,0,0
selamat tinggal pandemi as cabut status darurat covid  mei,0,0,0,0,0
polda banten segera selidiki dugaan perselingkuhan rozy dan mertua,0,0,0,0,0
cara membuat matcha alternatif kopi yang menyehatkan,0,0,0,0,0
kpk perpanjang penahanan lukas enembe  hari,0,0,0,0,0
kenangan ibu hasya mahasiswa ui atlet taekwondo peraih beasiswa,0,0,0,0,0
 penyebab diabetes di usia muda makanan manis hingga begadang,0,0,0,0,0
chery omoda  meluncur april di ri kapan versi mobil listriknya,0,0,0,0,0
update ranking bwf jonatan nomor  dunia chico melesat,0,0,0,0,0
terseret kecelakaan mahasiswi cianjur kompol d dipatsuskan,0,0,0,0,0
song joongki resmi mengumumkan pernikahan dengan katy louise saunders pada senin  katy merupakan aktris kelahiran asal inggris yang terakhir kali berakting pada  cnnindonesia,0,0,0,0,0
praktik sunat perempuan masih banyak dilakukan masyarakat indonesia sebenarnya adakah manfaat dari sunat perempuan apakah ada dalil agama yang menganjurkannya baca pembahasannya dalam liputankhusus belenggu tabu sunat perempuan hanya di cnnindonesia,0,0,0,0,0
menanti kebijakan the fed harga minyak lesu ke us per barel,0,0,0,0,0
video korban ledakan di masjid pakistan jadi  orang,0,0,0,0,0
harga emas antam merosot ke rp juta per gram,0,0,0,0,0
profil rasmus paludan politikus swediadenmark yang bakar al quran,0,0,0,0,0
sesal messi soal selebrasi dan keributan lawan belanda di piala dunia,0,0,0,0,0
video bedah adegan autobiography bareng makbul mubarak,0,0,0,0,0
 suporter persita serang bus persis dendam karena sweeping di solo,0,0,0,0,0
polda metro ungkap hubungan istimewa kompol d dan perempuan di audi,0,0,0,0,0
viral kartu merah bulat di piala fa solskjaer pernah jadi korban,0,0,0,0,0
 latihan fisik untuk pemain sepak bola ada hiit dan sprint bukit,0,0,0,0,0
ujian praktik sim c boleh ulang di hari sama sampai nyerah,0,0,0,0,0
deret  negara yang gelar protes rasmus paludan bakar al quran,0,0,0,0,0
mau tahu rangkuman berita politik hingga pemilu lainnya langganan aja whatthefact politics di sini,0,0,0,0,0
selanjutnya ada yang udah resmi gabung ke golkar kang emil disebut punya tugas menangin golkar di pemilu  whatthefact,0,0,0,0,0
terus gibran sama jokowi kaget nih guys garagara kaesang tertarik buat terjun ke dunia politik ngikut jejak bapak dan kakaknya parpolparpol pun pada nyambut keinginan kaesang dan ngajak dia gabung whatthefact,0,0,0,0,0
kader pdip solo usul kaesang duet dengan anak fx rudy di pilwalkot,0,0,0,0,0
terus apa kata hmm masa rabu pon benar ya nanti tunggu saja kata jokowi whatthefact,0,0,0,0,0
rumor ini bukan tanpa alasan jokowi sudah dua kali reshuffle kabinet pas rabu pon enggak cuma itu sejumlah tokoh sudah dipanggil ke istana di tengah isu ini ada surya paloh sampai prabowo subianto whatthefact,0,0,0,0,0
yap yap yap kita kasih buat kamu yang jawab reshuffle kabinet isu ini makin nyaring guys jelang  februari  whatthefact,0,0,0,0,0
jeng jeng jeng rabu pon yang jatuh pada  februari  sudah di depan mata nih bakalan ada apa ya whatthefact,0,0,0,0,0
detiknetwork dengan sangat menyesal kami mengumumkan bahwa akan setop menerima pesanan sejak  februari ,0,0,0,0,0
kenapa mata bergerakgerak saat tidur,0,0,0,0,0
di bandara soetta pks dukung anies tanpa syarat cawapres,0,0,0,0,0
katy louise saunders aktris inggris istri song joongki,0,0,0,0,0
esdm sebut harga asli pertalite rp ribu per liter,0,0,0,0,0
kelakuan aneh ronaldo di al nassr ngotot bermain meski masih cedera,0,0,0,0,0
biden tolak permintaan zelensky kirim jet f ke ukraina,0,0,0,0,0
kaesang sentil pan sematkan logo partai di jersey persis solo,0,0,0,0,0
jaksa cerita pemerkosaan putri candrawathi penuh khayalan,0,0,0,0,0
umumkan bakal tutup permanen pesanan terakhir  februari,0,0,0,0,0
foto west ham siap jegal lari mu di piala fa,0,0,0,0,0
dprd makassar bahas rancangan perda anti lgbt pekan depan,0,0,0,0,0
 cara cek nomor bpjs ketenagakerjaan secara online mudah dan praktis,0,0,0,0,0
geger song joongki umumkan nikah dan katy louise hamil,0,0,0,0,0
suzuki terendus siapkan mobil listrik jimny,0,0,0,0,0
esdm bicara soal potensi tarif listrik nonsubsidi naik april ,0,0,0,0,0
alami serangan jantung bupati garut dilarikan ke rumah sakit,0,0,0,0,0
pakar jelaskan status kawah di dieng usai  gempa guncang wonosobo,0,0,0,0,0
infografis jejak sodetan ciliwung dari era jokowi hingga heru budi,0,0,0,0,0
messi bicara dialog dengan tuhan dan firasat juara piala dunia ,0,0,0,0,0
aksi bakar al quran di denmark sampai turkias cs balas travel warning,0,0,0,0,0
alasan kapolda bentuk tim kaji kasus mahasiswa ui tewas jadi tersangka,0,0,0,0,0
ihsg diramal lesu pada perdagangan pagi ini,0,0,0,0,0
bisa pakai motor sendiri kenali apa saja tes di ujian praktik sim c,0,0,0,0,0
top  sports viral backhand smash jonatan pembuktian leodaniel,0,0,0,0,0
foto goresan di sudutsudut kota ukraina bekas gempuran rusia,0,0,0,0,0
 kebiasaan minum sehat untuk mencegah diabetes,0,0,0,0,0
rapat komisi vii dpr minta kepala brin dicopot,0,0,0,0,0
pdip tolak usul cak imin hapus jabatan gubernur,0,0,0,0,0
harga mobil listrik mulai naik jelang subsidi rp juta,0,0,0,0,0
rektor itb singgung observatorium timau saat seabad bosscha,0,0,0,0,0
update bursa transfer januari dari tete mckennie hingga cancelo,0,0,0,0,0
 doa agar hati tenang dan terhindar dari cemas,0,0,0,0,0
induk shopee tambah investasi di malaysia bakal serap  pekerja,0,0,0,0,0
foto kala puluhan remaja bersumpah setia gabung tentara patriot rusia,0,0,0,0,0
sempat polisikan norma risma rozy zay hakiki kini cabut laporan,0,0,0,0,0
messi ungkap sinyal mantap pensiun,0,0,0,0,0
gubernur bali bakal atur gunung jadi kawasan suci wisatawan dibatasi,0,0,0,0,0
jadwal thailand masters  selasa  januari bagasfikri main,0,0,0,0,0
cak imin harap bisa deklarasi caprescawapres sebelum ramadan,0,0,0,0,0
keuangan barcelona bermasalah kontrak baru alonso ditolak la liga,0,0,0,0,0
polda bali larang anggota ke kelab malam cegah mabuk buat keributan,0,0,0,0,0
kalahkan derby west ham tantang mu di  besar piala fa,0,0,0,0,0
rumah penampungan calon pmi ilegal di surabaya digrebek,0,0,0,0,0
kejagung periksa eks pejabat kemenperin dan kemenko perekonomian,0,0,0,0,0
cuaca ekstrem musim dingin  lebih penerbangan di as dibatalkan,0,0,0,0,0
cak imin yakin menteri dari pkb tak kena reshuffle semuanya oke,0,0,0,0,0
ada apa dengan liverpool,0,0,0,0,0
advokat bakal laporkan mk ke polisi soal perubahan substansi putusan,0,0,0,0,0
dianggap jaksa jerumuskan putri febri diansyah buka suara,0,0,0,0,0
siswa smk di jaksel tewas usai jatuh dari lantai  saat bermain,0,0,0,0,0
gennaro gattuso sepakat berpisah dengan valencia,0,0,0,0,0
kapolres pohon tumbang jadi penyebab jembatan putus di papua,0,0,0,0,0
ketum ppp buka suara usai bertemu jokowi di tengah isu reshuffle,0,0,0,0,0
aristaiqbal bawa indonesia cetak sejarah di piala dunia menembak,0,0,0,0,0
antar bekal ke ranger hutan  warga aceh diterkam harimau,0,0,0,0,0
ppp pede menterinya tak kena reshuffle ngarep tambah iya,0,0,0,0,0
persija berusaha jamu persib di sugbk  maret,0,0,0,0,0
polisi usut keributan pengendara mobil pajero pelat rfp vs angkot,0,0,0,0,0
majelis kehormatan mk dibentuk usut perubahan putusan terkait aswanto,0,0,0,0,0
paul mccartney disebut bassist terbaik sepanjang masa,0,0,0,0,0
menpora tak ingin arema fc bubar,0,0,0,0,0
kedatangan pesawat komersil terbesar kemenhub siapkan bandara bali,0,0,0,0,0
cak imin tak mau tiru pdip setor nama menteri patut diganti ke jokowi,0,0,0,0,0
suara pks demokrat nasdem cukup jadi tiket anies nyapres di ,0,0,0,0,0
sinopsis a man called otto kisah haru si kakek penggerutu,0,0,0,0,0
instagram messi diblokir usai dapat sejuta ucapan selamat,0,0,0,0,0
ukraina desak as cs buruburu kirim  tank telat kalau agustus,0,0,0,0,0
momen egy nyanyi balonku ada lima di peloncoan dewa united,0,0,0,0,0
pendapatan holding bumn asuransi naik  persen jadi rp t di ,0,0,0,0,0
polda metro jelaskan sosok anggota polri di kasus mahasiswi cianjur,0,0,0,0,0
 cara membangun mood wanita untuk bercinta pria wajib tahu,0,0,0,0,0
diklaim ribut dengan guardiola cancelo sepakat gabung bayern,0,0,0,0,0
 rekomendasi film action comedy di netflix tegang tapi menghibur,0,0,0,0,0
sudirman said bantah kans ahy jadi cawapres anies sudah  persen,0,0,0,0,0
katakata pedih robertson soal performa buruk liverpool,0,0,0,0,0
di depan megawati ganjar sanjung politikus perempuan,0,0,0,0,0
rilis poster serial live action one piece dipastikan berlayar ,0,0,0,0,0
nasdem jelaskan alasan absen di pertemuan tim kecil anies baswedan,0,0,0,0,0
ridwan kamil di peringatan  tahun bosscha sering renungkan kiamat,0,0,0,0,0
zulhas sebut program b juga jadi biang kerok minyakita langka,0,0,0,0,0
finlandia tetap mau masuk nato bareng swedia usai pembakaran al quran,0,0,0,0,0
moeldoko yakin indonesia jadi pemasok kendaraan listrik global,0,0,0,0,0
sikap persija soal polemik  pemain masuk timnas indonesia u,0,0,0,0,0
 orang dipulangkan  masih ditahan buntut ricuh di kantor arema fc,0,0,0,0,0
tak mudah untuk bisa ikut perhelatan paris couture week untuk kalender musim panas  fhcm mengundang sebelas rumah mode untuk menunjukkan koleksi couture mereka sebagai anggota tamu laporandariparis cnnindonesia,0,0,0,0,0
kebun binatang as tawarkan namai kecoak pakai nama mantan pacar,0,0,0,0,0
fifa matchday maret timnas indonesia bidik lawan selevel curacao,0,0,0,0,0
review manga one piece ,0,0,0,0,0
video ledakan di masjid markas polisi pakistan  orang tewas,0,0,0,0,0
minyakita langka di surabaya kppu segera panggil kemendag,0,0,0,0,0
sudirman said saya tak pernah dengar ada perjanjian aniesprabowo,0,0,0,0,0
alasan pks dukung anies maju pilpres punya elektabilitas untuk menang,0,0,0,0,0
zulhas bongkar biang kerok minyakita bisa langka di pasaran,0,0,0,0,0
klub liga  minta menpora desak pssi hasil klb lanjutkan kompetisi,0,0,0,0,0
song joongki disebut sudah kenal katy louise sejak  tahun lalu,0,0,0,0,0
demokrat soal anies capres kami ingin hadirkan poros alternatif,0,0,0,0,0
kisah  pria tinggal  bulan di bandara korsel hidup dari roti gratis,0,0,0,0,0
nissan recall  ribu unit xtrail dan serena lawas berisiko terbakar,0,0,0,0,0
turkias cs saling balas travel warning buntut aksi bakar al quran,0,0,0,0,0
indra sjafri bukabukaan soal egy gabung dewa united di liga ,0,0,0,0,0
tim kecil pendukung anies kumpul di bandara soetta nasdem absen,0,0,0,0,0
bos diratama jaya mandiri dituntut  tahun bui kasus heli aw,0,0,0,0,0
